Company_Name,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score,team_size_grown,Investors_count
319,0,2006.0,8.0,263.0,2,196,139,4,0,56,261,30000000.0,21,2,0.0,3.0,4.0,2.0,10.0,143.0,0,0.0,1,0,2,1,1,0,0,2,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,2,2,0,1,1,21.0,99,1,1,1,500.0,2,0.0,0.0,0.0,0,1.0,0,25.0,1,0,0,0,1,2,0,0,0,1,0,0,1,253992.0,0,0,0,4.0,0,0.0,18.0,104,1,40.0,40.0,0,1,13.33333333,0.0,0.0,13.33333333,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0
320,0,2010.0,4.0,367.0,2,146,26,2,4,93,65,11000000.0,21,2,0.0,11.0,2.0,0.0,4.0,28.0,0,0.0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,1,1,0,0,1,0,0,1,0,0,1,2,0,2,2,1,2,1,21.0,109,1,1,1,500.0,2,0.0,0.0,0.0,0,2.0,0,18.0,2,0,0,0,1,0,0,0,0,0,0,0,2,37120.0,1,1,0,4.0,0,0.0,18.0,64,1,12.0,12.0,4,1,0.0,0.0,39.28571429,0.0,0.0,60.71428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0
321,0,2009.0,5.0,357.0,54,9,39,2,0,54,272,11000000.0,21,2,0.0,3.0,2.0,2.0,4.0,41.0,0,0.0,2,1,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,21.0,106,1,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,21.0,0,0,0,0,2,0,0,0,0,0,0,0,1,161711.0,0,0,0,4.0,0,1.0,18.0,64,1,18.0,12.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0.0
323,0,2012.0,2.0,75.0,2,111,63,11,4,20,185,2250000.0,21,2,0.0,1.0,1.0,1.0,2.0,74.0,0,0.0,1,1,2,1,1,0,0,1,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,21.0,99,1,1,1,500.0,2,1.0,1.0,0.0,0,2.0,0,25.0,2,0,0,0,2,2,0,0,0,0,0,0,1,1718511.0,0,1,0,4.0,0,1.0,18.0,78,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0.0
324,0,2012.0,2.0,241.0,2,263,31,-13,4,20,119,5200000.0,21,2,1.0,1.0,2.0,2.0,4.0,18.0,0,1.0,3,0,2,1,1,0,1,1,0,0,0,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,1,21.0,112,1,1,1,500.0,2,0.0,0.0,0.0,0,1.0,0,25.0,0,0,1,1,1,0,0,0,0,0,0,0,1,848616.0,1,1,0,4.0,0,1.0,18.0,121,1,1.0,1.0,0,1,0.0,3.921568627,14.50980392,6.405228758,1.960784314,6.666666667,14.50980392,4.183006536,0.0,14.50980392,0.0,0.0,0.0,0.0,5.0,0,1.0
325,0,2008.0,6.0,-19.0,2,102,18,2,0,11,228,3000000.0,21,2,0.0,1.0,2.0,1.0,4.0,20.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,18.0,112,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,13.0,0,0,1,1,1,0,0,0,0,0,0,0,1,2518863.0,1,1,0,4.0,0,0.0,18.0,114,1,24.0,12.0,3,2,16.66666667,8.333333333,16.66666667,0.0,0.0,0.0,16.66666667,8.333333333,0.0,25.0,0.0,0.0,0.0,8.333333333,0.0,1,1.0
326,0,2011.0,3.0,-37.0,75,0,0,0,3,94,7,6379489.0,21,2,0.0,1.0,3.0,0.0,3.0,0.0,0,0.0,1,0,2,1,0,0,1,2,0,3,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
327,0,2010.0,4.0,-62.0,75,285,2,0,3,115,172,200000.0,21,2,1.0,0.0,1.0,0.0,2.0,2.0,0,0.0,1,0,2,0,0,0,1,1,0,3,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
328,0,2012.0,2.0,0.0,97,0,31,0,3,20,7,6379489.0,21,2,0.0,1.0,0.0,1.0,1.0,31.0,0,0.0,1,0,2,0,0,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
329,0,2006.0,8.0,0.0,0,0,31,0,3,84,7,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,2,0.0,5.555555556,5.555555556,38.88888889,5.555555556,0.0,16.66666667,5.555555556,22.22222222,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0
330,0,2009.0,5.0,-4.0,0,0,31,0,3,39,7,6379489.0,21,2,0.0,1.0,2.0,1.0,2.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
331,0,2008.0,6.0,16.0,0,98,31,0,3,59,167,1000000.0,21,2,6.0,0.0,2.0,1.0,2.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
332,0,2013.0,1.0,22.0,56,285,31,0,3,98,139,100000.0,5,2,1.0,0.0,2.0,0.0,3.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
335,0,2007.0,7.0,0.0,56,79,31,0,3,58,101,500000.0,21,2,1.0,0.0,1.0,0.0,2.0,31.0,0,0.0,1,1,0,1,1,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,119,1,1.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
336,0,2010.0,4.0,-8.0,0,217,31,0,3,16,240,10250000.0,21,2,0.0,2.0,3.0,0.0,3.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
337,0,2010.0,4.0,1.0,75,291,31,0,3,16,7,6379489.0,21,2,2.0,0.0,0.0,0.0,2.0,31.0,0,0.0,1,0,0,0,0,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
338,0,2009.0,5.0,-69.0,75,24,1,0,3,101,124,1000000.0,21,2,1.0,0.0,1.0,0.0,2.0,1.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
339,0,2005.0,9.0,46.0,94,266,31,0,3,103,61,4250000.0,21,2,0.0,7.0,2.0,3.0,3.0,31.0,0,3.0,1,0,0,1,1,0,1,1,0,3,0,3,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,4.166666667,0.0,29.16666667,12.5,0.0,0.0,25.0,4.166666667,0.0,25.0,0.0,0.0,0.0,0.0,7.0,0,0.0
340,0,2010.0,4.0,1.0,75,285,31,0,3,16,7,6379489.0,21,2,1.0,0.0,0.0,0.0,3.0,31.0,0,0.0,1,0,0,1,1,0,1,1,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,5.882352941,23.52941176,17.64705882,11.76470588,5.882352941,5.882352941,5.882352941,11.76470588,0.0,5.882352941,0.0,0.0,5.882352941,0.0,8.0,0,1.0
341,0,2010.0,4.0,1.0,108,0,31,0,3,16,7,6379489.0,21,2,0.0,1.0,3.0,0.0,3.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
342,0,2010.0,4.0,1.0,37,0,31,0,3,16,7,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,31.0,0,0.0,2,0,2,1,0,0,0,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
343,0,2010.0,4.0,1.0,75,285,31,0,3,16,7,6379489.0,21,2,1.0,0.0,1.0,0.0,1.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
344,0,2010.0,4.0,1.0,75,285,31,0,3,16,7,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
346,0,2010.0,4.0,-7.0,40,213,16,0,3,16,136,77000000.0,21,2,0.0,2.0,1.0,0.0,1.0,16.0,0,0.0,1,0,0,1,1,0,1,2,0,3,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,30.55555556,0.0,2.777777778,19.44444444,0.0,0.0,33.33333333,0.0,5.555555556,8.333333333,0.0,0.0,0.0,0.0,5.0,0,2.0
347,0,2008.0,6.0,-12.0,75,63,1,0,3,11,174,175000.0,21,2,0.0,4.0,1.0,0.0,1.0,1.0,0,0.0,1,0,2,1,1,0,0,2,0,3,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,18.18181818,0.0,0.0,45.45454545,0.0,0.0,18.18181818,9.090909091,9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
348,0,2010.0,4.0,-58.0,75,198,4,0,3,16,230,4500000.0,21,2,0.0,3.0,3.0,1.0,4.0,4.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0
349,0,2010.0,4.0,1.0,75,0,31,0,3,16,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
350,0,2010.0,4.0,1.0,39,285,31,0,3,16,7,6379489.0,21,2,1.0,0.0,1.0,0.0,1.0,31.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
351,0,2011.0,3.0,-4.0,8,0,0,0,3,156,7,6379489.0,21,2,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,1,0,2,1,0,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,1,0.0,0.0,93.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0
352,0,2008.0,6.0,-53.0,98,29,92,-4,3,11,51,55000000.0,21,2,0.0,6.0,3.0,0.0,9.0,88.0,1,0.0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,5.882352941,5.882352941,17.64705882,17.64705882,17.64705882,0.0,17.64705882,5.882352941,5.882352941,5.882352941,0.0,0.0,0.0,0.0,8.0,0,0.0
353,0,2007.0,7.0,-283.0,75,204,17,-11,3,135,180,25000000.0,21,2,0.0,6.0,0.0,0.0,5.0,6.0,1,0.0,1,0,2,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,1.851851852,7.222222222,45.37037037,0.0,7.407407407,1.666666667,27.96296296,3.333333333,1.851851852,3.333333333,0.0,0.0,0.0,0.0,9.0,0,0.0
354,0,2003.0,11.0,-16.0,75,70,3,0,3,3,9,5000000.0,21,2,0.0,5.0,1.0,10.0,7.0,3.0,0,0.0,1,0,2,0,0,0,0,1,1,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,5.664488017,7.625272331,9.803921569,0.0,5.882352941,0.0,15.03267974,1.960784314,5.773420479,1.960784314,0.0,0.0,11.11111111,1.851851852,9.0,0,0.0
355,0,2005.0,9.0,-369.0,75,41,18,22,0,70,37,4000000.0,21,2,0.0,4.0,0.0,0.0,6.0,40.0,0,0.0,1,0,2,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,7.407407407,3.703703704,18.51851852,3.703703704,3.703703704,3.703703704,18.51851852,3.703703704,0.0,3.703703704,0.0,0.0,0.0,0.0,8.0,1,0.0
357,0,2007.0,7.0,0.0,75,181,6,19,0,9,47,20000000.0,21,2,0.0,2.0,1.0,0.0,4.0,25.0,1,0.0,1,0,2,1,1,0,0,1,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,18.0,65,1,1,2,500.0,2,0.0,0.0,0.0,1,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,119,0,1.0,1.0,0,2,10.0,5.0,0.0,5.0,0.0,5.0,45.0,0.0,5.0,5.0,0.0,5.0,5.0,10.0,0.0,1,0.0
358,0,1997.0,17.0,224.0,75,39,128,22,2,120,194,2000000.0,21,2,0.0,5.0,0.0,0.0,4.0,150.0,0,0.0,1,0,2,1,1,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,0.0,0.0,1,0.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,62,0,1.0,1.0,3,2,1.960784314,8.333333333,13.18082789,1.851851852,11.32897603,0.0,23.69281046,3.703703704,28.43137255,3.812636166,0.0,1.851851852,1.851851852,0.0,7.0,1,0.0
359,0,2006.0,8.0,-91.0,93,1,2,43,0,159,247,7000000.0,21,2,0.0,3.0,0.0,0.0,4.0,45.0,1,0.0,1,0,2,1,1,0,0,2,1,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,0.0,0.0,1,0.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,62,0,1.0,1.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
360,0,2010.0,4.0,1.0,59,0,31,9,0,16,7,6379489.0,21,2,0.0,1.0,2.0,0.0,3.0,40.0,1,0.0,1,0,2,1,1,0,1,0,1,1,0,0,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,0.0,0.0,1,0.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,62,0,1.0,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
361,0,2010.0,4.0,1.0,75,195,1,0,3,16,95,6000000.0,21,2,0.0,3.0,2.0,0.0,6.0,1.0,1,0.0,1,0,2,1,1,0,0,1,0,1,0,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,0.0,0.0,1,0.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,62,0,1.0,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
362,0,2010.0,4.0,-3.0,75,268,31,0,3,16,168,6600000.0,21,2,0.0,4.0,0.0,0.0,1.0,31.0,1,0.0,1,0,2,1,1,0,0,2,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,0.0,0.0,1,0.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,18.0,62,0,1.0,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
